"","NSub","model","exp","cond","DurID","Prob","Dur"
"5337",12,"Two-stage Ensemble Mean GM","exp1","NS","DurProb2","0.126249648138898","730"
"5338",13,"Two-stage Ensemble Mean GM","exp1","NS","DurProb2","0.035439460908888","730"
"5339",14,"Two-stage Ensemble Mean GM","exp1","NS","DurProb2","0.277200203557595","730"
"5340",15,"Two-stage Ensemble Mean GM","exp1","NS","DurProb2","0.0169942098002467","730"
"5341",1,"Two-stage Ensemble Mean GM","exp1","PS","DurProb3","0.0226419135457352","636"
"5342",2,"Two-stage Ensemble Mean GM","exp1","PS","DurProb3","0.0411835367924907","636"
"5343",3,"Two-stage Ensemble Mean GM","exp1","PS","DurProb3","0.240553929143834","636"
"5344",4,"Two-stage Ensemble Mean GM","exp1","PS","DurProb3","0.417862163252689","636"
"5345",5,"Two-stage Ensemble Mean GM","exp1","PS","DurProb3","0.473434627750664","636"
"5346",6,"Two-stage Ensemble Mean GM","exp1","PS","DurProb3","0.100256323651989","636"
"5347",7,"Two-stage Ensemble Mean GM","exp1","PS","DurProb3","0.105531845027193","636"
"5348",8,"Two-stage Ensemble Mean GM","exp1","PS","DurProb3","0.121206185565465","636"
"5349",9,"Two-stage Ensemble Mean GM","exp1","PS","DurProb3","0.0560216764263473","636"
"5350",10,"Two-stage Ensemble Mean GM","exp1","PS","DurProb3","0.204094253924212","636"
"5351",11,"Two-stage Ensemble Mean GM","exp1","PS","DurProb3","0.55199372636106","636"
"5352",12,"Two-stage Ensemble Mean GM","exp1","PS","DurProb3","0.266685638158128","636"
"5353",13,"Two-stage Ensemble Mean GM","exp1","PS","DurProb3","0.0293868419843992","636"
"5354",14,"Two-stage Ensemble Mean GM","exp1","PS","DurProb3","0.198951454181106","636"
"5355",15,"Two-stage Ensemble Mean GM","exp1","PS","DurProb3","0.0242531344387227","636"
"5356",1,"Two-stage Ensemble Mean GM","exp1","NS","DurProb3","0.210139655095636","992"
"5357",2,"Two-stage Ensemble Mean GM","exp1","NS","DurProb3","0.257693509305597","992"
"5358",3,"Two-stage Ensemble Mean GM","exp1","NS","DurProb3","0.628701909915397","992"
"5359",4,"Two-stage Ensemble Mean GM","exp1","NS","DurProb3","0.745002914353519","992"
"5360",5,"Two-stage Ensemble Mean GM","exp1","NS","DurProb3","0.784328909622981","992"
"5361",6,"Two-stage Ensemble Mean GM","exp1","NS","DurProb3","0.576499086067839","992"
"5362",7,"Two-stage Ensemble Mean GM","exp1","NS","DurProb3","0.529759068191467","992"
"5363",8,"Two-stage Ensemble Mean GM","exp1","NS","DurProb3","0.465418592521124","992"
"5364",9,"Two-stage Ensemble Mean GM","exp1","NS","DurProb3","0.782945363661256","992"
"5365",10,"Two-stage Ensemble Mean GM","exp1","NS","DurProb3","0.732500665225642","992"
"5366",11,"Two-stage Ensemble Mean GM","exp1","NS","DurProb3","0.975468563969377","992"
"5367",12,"Two-stage Ensemble Mean GM","exp1","NS","DurProb3","0.787465938526314","992"
"5368",13,"Two-stage Ensemble Mean GM","exp1","NS","DurProb3","0.390379752837893","992"
"5369",14,"Two-stage Ensemble Mean GM","exp1","NS","DurProb3","0.788247341212056","992"
"5370",15,"Two-stage Ensemble Mean GM","exp1","NS","DurProb3","0.199054317523678","992"
"5371",1,"Two-stage Ensemble Mean GM","exp1","PS","DurProb4","0.0916376153106098","800"
"5372",2,"Two-stage Ensemble Mean GM","exp1","PS","DurProb4","0.141053911794623","800"
"5373",3,"Two-stage Ensemble Mean GM","exp1","PS","DurProb4","0.468273024776156","800"
"5374",4,"Two-stage Ensemble Mean GM","exp1","PS","DurProb4","0.795581868791212","800"
"5375",5,"Two-stage Ensemble Mean GM","exp1","PS","DurProb4","0.755148328565148","800"
"5376",6,"Two-stage Ensemble Mean GM","exp1","PS","DurProb4","0.243968512607921","800"
"5377",7,"Two-stage Ensemble Mean GM","exp1","PS","DurProb4","0.310279083533963","800"
"5378",8,"Two-stage Ensemble Mean GM","exp1","PS","DurProb4","0.386012415062168","800"
"5379",9,"Two-stage Ensemble Mean GM","exp1","PS","DurProb4","0.223070755126566","800"
"5380",10,"Two-stage Ensemble Mean GM","exp1","PS","DurProb4","0.62166633686579","800"
"5381",11,"Two-stage Ensemble Mean GM","exp1","PS","DurProb4","0.869023014788316","800"
"5382",12,"Two-stage Ensemble Mean GM","exp1","PS","DurProb4","0.825980728895913","800"
"5383",13,"Two-stage Ensemble Mean GM","exp1","PS","DurProb4","0.183351058082835","800"
"5384",14,"Two-stage Ensemble Mean GM","exp1","PS","DurProb4","0.531964683728742","800"
"5385",15,"Two-stage Ensemble Mean GM","exp1","PS","DurProb4","0.156311572106204","800"
"5386",1,"Two-stage Ensemble Mean GM","exp1","NS","DurProb4","0.594852402909612","1200"
"5387",2,"Two-stage Ensemble Mean GM","exp1","NS","DurProb4","0.615540901375833","1200"
"5388",3,"Two-stage Ensemble Mean GM","exp1","NS","DurProb4","0.846787316004989","1200"
"5389",4,"Two-stage Ensemble Mean GM","exp1","NS","DurProb4","0.939405285702554","1200"
"5390",5,"Two-stage Ensemble Mean GM","exp1","NS","DurProb4","0.929979792275213","1200"
"5391",6,"Two-stage Ensemble Mean GM","exp1","NS","DurProb4","0.845252214781645","1200"
"5392",7,"Two-stage Ensemble Mean GM","exp1","NS","DurProb4","0.842983815095956","1200"
"5393",8,"Two-stage Ensemble Mean GM","exp1","NS","DurProb4","0.814765723990498","1200"
"5394",9,"Two-stage Ensemble Mean GM","exp1","NS","DurProb4","0.968508354432302","1200"
"5395",10,"Two-stage Ensemble Mean GM","exp1","NS","DurProb4","0.953217864755467","1200"
"5396",11,"Two-stage Ensemble Mean GM","exp1","NS","DurProb4","0.996922167547606","1200"
"5397",12,"Two-stage Ensemble Mean GM","exp1","NS","DurProb4","0.979871932436611","1200"
"5398",13,"Two-stage Ensemble Mean GM","exp1","NS","DurProb4","0.860965688660204","1200"
"5399",14,"Two-stage Ensemble Mean GM","exp1","NS","DurProb4","0.957659235125326","1200"
"5400",15,"Two-stage Ensemble Mean GM","exp1","NS","DurProb4","0.673471429876851","1200"
"5401",1,"Two-stage Ensemble Mean GM","exp1","PS","DurProb5","0.394645218127934","1008"
"5402",2,"Two-stage Ensemble Mean GM","exp1","PS","DurProb5","0.473609460479757","1008"
"5403",3,"Two-stage Ensemble Mean GM","exp1","PS","DurProb5","0.763115154520509","1008"
"5404",4,"Two-stage Ensemble Mean GM","exp1","PS","DurProb5","0.970770356708436","1008"
"5405",5,"Two-stage Ensemble Mean GM","exp1","PS","DurProb5","0.936409489419413","1008"
"5406",6,"Two-stage Ensemble Mean GM","exp1","PS","DurProb5","0.554180754047837","1008"
"5407",7,"Two-stage Ensemble Mean GM","exp1","PS","DurProb5","0.710676140957628","1008"
"5408",8,"Two-stage Ensemble Mean GM","exp1","PS","DurProb5","0.811507279451731","1008"
"5409",9,"Two-stage Ensemble Mean GM","exp1","PS","DurProb5","0.679529083925497","1008"
"5410",10,"Two-stage Ensemble Mean GM","exp1","PS","DurProb5","0.945448460768152","1008"
"5411",11,"Two-stage Ensemble Mean GM","exp1","PS","DurProb5","0.982496038143687","1008"
"5412",12,"Two-stage Ensemble Mean GM","exp1","PS","DurProb5","0.991962237252755","1008"
"5413",13,"Two-stage Ensemble Mean GM","exp1","PS","DurProb5","0.740258397542217","1008"
"5414",14,"Two-stage Ensemble Mean GM","exp1","PS","DurProb5","0.886650221976829","1008"
"5415",15,"Two-stage Ensemble Mean GM","exp1","PS","DurProb5","0.703019814080171","1008"
"5416",1,"Two-stage Ensemble Mean GM","exp1","NS","DurProb5","0.85161111202553","1366"
"5417",2,"Two-stage Ensemble Mean GM","exp1","NS","DurProb5","0.844309423157809","1366"
"5418",3,"Two-stage Ensemble Mean GM","exp1","NS","DurProb5","0.934240144575076","1366"
"5419",4,"Two-stage Ensemble Mean GM","exp1","NS","DurProb5","0.983258025430921","1366"
"5420",5,"Two-stage Ensemble Mean GM","exp1","NS","DurProb5","0.973919278687682","1366"
"5421",6,"Two-stage Ensemble Mean GM","exp1","NS","DurProb5","0.943036958106934","1366"
"5422",7,"Two-stage Ensemble Mean GM","exp1","NS","DurProb5","0.949152258851697","1366"
"5423",8,"Two-stage Ensemble Mean GM","exp1","NS","DurProb5","0.941255939246148","1366"
"5424",9,"Two-stage Ensemble Mean GM","exp1","NS","DurProb5","0.994155602557735","1366"
"5425",10,"Two-stage Ensemble Mean GM","exp1","NS","DurProb5","0.99020537307809","1366"
"5426",11,"Two-stage Ensemble Mean GM","exp1","NS","DurProb5","0.999421446681364","1366"
"5427",12,"Two-stage Ensemble Mean GM","exp1","NS","DurProb5","0.997377037910759","1366"
"5428",13,"Two-stage Ensemble Mean GM","exp1","NS","DurProb5","0.974274502038837","1366"
"5429",14,"Two-stage Ensemble Mean GM","exp1","NS","DurProb5","0.989633453569511","1366"
"5430",15,"Two-stage Ensemble Mean GM","exp1","NS","DurProb5","0.917796169927303","1366"
"5431",1,"Two-stage Ensemble Mean GM","exp1","PS","DurProb6","0.872426093540558","1270"
"5432",2,"Two-stage Ensemble Mean GM","exp1","PS","DurProb6","0.884609476232546","1270"
"5433",3,"Two-stage Ensemble Mean GM","exp1","PS","DurProb6","0.942861805864584","1270"
"5434",4,"Two-stage Ensemble Mean GM","exp1","PS","DurProb6","0.997981786690718","1270"
"5435",5,"Two-stage Ensemble Mean GM","exp1","PS","DurProb6","0.990610965189398","1270"
"5436",6,"Two-stage Ensemble Mean GM","exp1","PS","DurProb6","0.871727647112366","1270"
"5437",7,"Two-stage Ensemble Mean GM","exp1","PS","DurProb6","0.954211326684849","1270"
"5438",8,"Two-stage Ensemble Mean GM","exp1","PS","DurProb6","0.979831473869122","1270"
"5439",9,"Two-stage Ensemble Mean GM","exp1","PS","DurProb6","0.963391173103167","1270"
"5440",10,"Two-stage Ensemble Mean GM","exp1","PS","DurProb6","0.997041247051683","1270"
"5441",11,"Two-stage Ensemble Mean GM","exp1","PS","DurProb6","0.998791724750953","1270"
"5442",12,"Two-stage Ensemble Mean GM","exp1","PS","DurProb6","0.999866265925076","1270"
"5443",13,"Two-stage Ensemble Mean GM","exp1","PS","DurProb6","0.985910617021092","1270"
"5444",14,"Two-stage Ensemble Mean GM","exp1","PS","DurProb6","0.988867517008471","1270"
"5445",15,"Two-stage Ensemble Mean GM","exp1","PS","DurProb6","0.983222238095815","1270"
"5446",1,"Two-stage Ensemble Mean GM","exp1","NS","DurProb6","0.943474879496754","1496"
"5447",2,"Two-stage Ensemble Mean GM","exp1","NS","DurProb6","0.933767613498652","1496"
"5448",3,"Two-stage Ensemble Mean GM","exp1","NS","DurProb6","0.967487583465804","1496"
"5449",4,"Two-stage Ensemble Mean GM","exp1","NS","DurProb6","0.994035911717019","1496"
"5450",5,"Two-stage Ensemble Mean GM","exp1","NS","DurProb6","0.988222275739598","1496"
"5451",6,"Two-stage Ensemble Mean GM","exp1","NS","DurProb6","0.975279483223186","1496"
"5452",7,"Two-stage Ensemble Mean GM","exp1","NS","DurProb6","0.980210621509395","1496"
"5453",8,"Two-stage Ensemble Mean GM","exp1","NS","DurProb6","0.977826108717109","1496"
"5454",9,"Two-stage Ensemble Mean GM","exp1","NS","DurProb6","0.998462195996471","1496"
"5455",10,"Two-stage Ensemble Mean GM","exp1","NS","DurProb6","0.997186336356503","1496"
"5456",11,"Two-stage Ensemble Mean GM","exp1","NS","DurProb6","0.999843973550858","1496"
"5457",12,"Two-stage Ensemble Mean GM","exp1","NS","DurProb6","0.999474464750564","1496"
"5458",13,"Two-stage Ensemble Mean GM","exp1","NS","DurProb6","0.99364644394418","1496"
"5459",14,"Two-stage Ensemble Mean GM","exp1","NS","DurProb6","0.996619914947886","1496"
"5460",15,"Two-stage Ensemble Mean GM","exp1","NS","DurProb6","0.976691736608935","1496"
"5461",1,"Two-stage Ensemble Mean GM","exp1","PS","DurProb7","0.992482842690444","1600"
"5462",2,"Two-stage Ensemble Mean GM","exp1","PS","DurProb7","0.991297230296037","1600"
"5463",3,"Two-stage Ensemble Mean GM","exp1","PS","DurProb7","0.992317133250047","1600"
"5464",4,"Two-stage Ensemble Mean GM","exp1","PS","DurProb7","0.999932617743477","1600"
"5465",5,"Two-stage Ensemble Mean GM","exp1","PS","DurProb7","0.999207129800687","1600"
"5466",6,"Two-stage Ensemble Mean GM","exp1","PS","DurProb7","0.982976000742217","1600"
"5467",7,"Two-stage Ensemble Mean GM","exp1","PS","DurProb7","0.996763347313828","1600"
"5468",8,"Two-stage Ensemble Mean GM","exp1","PS","DurProb7","0.999028464523647","1600"
"5469",9,"Two-stage Ensemble Mean GM","exp1","PS","DurProb7","0.998409959167741","1600"
"5470",10,"Two-stage Ensemble Mean GM","exp1","PS","DurProb7","0.999929351902175","1600"
"5471",11,"Two-stage Ensemble Mean GM","exp1","PS","DurProb7","0.999959131960488","1600"
"5472",12,"Two-stage Ensemble Mean GM","exp1","PS","DurProb7","0.999999239029328","1600"
"5473",13,"Two-stage Ensemble Mean GM","exp1","PS","DurProb7","0.999746457785734","1600"
"5474",14,"Two-stage Ensemble Mean GM","exp1","PS","DurProb7","0.999472602628481","1600"
"5475",15,"Two-stage Ensemble Mean GM","exp1","PS","DurProb7","0.999700389674291","1600"
"5476",1,"Two-stage Ensemble Mean GM","exp1","NS","DurProb7","0.975131185818385","1600"
"5477",2,"Two-stage Ensemble Mean GM","exp1","NS","DurProb7","0.968027541296022","1600"
"5478",3,"Two-stage Ensemble Mean GM","exp1","NS","DurProb7","0.981739142080882","1600"
"5479",4,"Two-stage Ensemble Mean GM","exp1","NS","DurProb7","0.997402147217414","1600"
"5480",5,"Two-stage Ensemble Mean GM","exp1","NS","DurProb7","0.99380223935076","1600"
"5481",6,"Two-stage Ensemble Mean GM","exp1","NS","DurProb7","0.987504355105795","1600"
"5482",7,"Two-stage Ensemble Mean GM","exp1","NS","DurProb7","0.990836605777798","1600"
"5483",8,"Two-stage Ensemble Mean GM","exp1","NS","DurProb7","0.990011966988342","1600"
"5484",9,"Two-stage Ensemble Mean GM","exp1","NS","DurProb7","0.999472809553636","1600"
"5485",10,"Two-stage Ensemble Mean GM","exp1","NS","DurProb7","0.998966683281409","1600"
"5486",11,"Two-stage Ensemble Mean GM","exp1","NS","DurProb7","0.999945326199933","1600"
"5487",12,"Two-stage Ensemble Mean GM","exp1","NS","DurProb7","0.999854960880818","1600"
"5488",13,"Two-stage Ensemble Mean GM","exp1","NS","DurProb7","0.997948011491045","1600"
"5489",14,"Two-stage Ensemble Mean GM","exp1","NS","DurProb7","0.998625984601531","1600"
"5490",15,"Two-stage Ensemble Mean GM","exp1","NS","DurProb7","0.991784106111768","1600"
"5491",1,"Two-stage Ensemble Mean GM","exp2","DF","DurProb1","0.0060468899831799","400"
"5492",2,"Two-stage Ensemble Mean GM","exp2","DF","DurProb1","0.0423689203156145","400"
"5493",3,"Two-stage Ensemble Mean GM","exp2","DF","DurProb1","0.00749700020453836","400"
"5494",4,"Two-stage Ensemble Mean GM","exp2","DF","DurProb1","0.00163174353760416","400"
"5495",5,"Two-stage Ensemble Mean GM","exp2","DF","DurProb1","0.00158636162320647","400"
"5496",6,"Two-stage Ensemble Mean GM","exp2","DF","DurProb1","0.00167932118390966","400"
"5497",7,"Two-stage Ensemble Mean GM","exp2","DF","DurProb1","0.00839031143442341","400"
"5498",8,"Two-stage Ensemble Mean GM","exp2","DF","DurProb1","0.00254293316508871","400"
"5499",9,"Two-stage Ensemble Mean GM","exp2","DF","DurProb1","0.00417791360860512","400"
"5500",10,"Two-stage Ensemble Mean GM","exp2","DF","DurProb1","0.376621342475589","400"
"5501",11,"Two-stage Ensemble Mean GM","exp2","DF","DurProb1","0.0205964467380948","400"
"5502",12,"Two-stage Ensemble Mean GM","exp2","DF","DurProb1","0.000355598093414409","400"
"5503",13,"Two-stage Ensemble Mean GM","exp2","DF","DurProb1","0.018086296290149","400"
"5504",14,"Two-stage Ensemble Mean GM","exp2","DF","DurProb1","0.0241405187814282","400"
"5505",15,"Two-stage Ensemble Mean GM","exp2","DF","DurProb1","0.00128075459169023","400"
"5506",1,"Two-stage Ensemble Mean GM","exp2","AF","DurProb1","0.00260447509990176","400"
"5507",2,"Two-stage Ensemble Mean GM","exp2","AF","DurProb1","0.0184017438137508","400"
"5508",3,"Two-stage Ensemble Mean GM","exp2","AF","DurProb1","0.00523643396253214","400"
"5509",4,"Two-stage Ensemble Mean GM","exp2","AF","DurProb1","0.000373089249836179","400"
"5510",5,"Two-stage Ensemble Mean GM","exp2","AF","DurProb1","0.00136363093749033","400"
"5511",6,"Two-stage Ensemble Mean GM","exp2","AF","DurProb1","0.000869047665326294","400"
"5512",7,"Two-stage Ensemble Mean GM","exp2","AF","DurProb1","0.00290113792945363","400"
"5513",8,"Two-stage Ensemble Mean GM","exp2","AF","DurProb1","0.0029958093493284","400"
"5514",9,"Two-stage Ensemble Mean GM","exp2","AF","DurProb1","0.00265339274346014","400"
"5515",10,"Two-stage Ensemble Mean GM","exp2","AF","DurProb1","0.295725101381459","400"
"5516",11,"Two-stage Ensemble Mean GM","exp2","AF","DurProb1","0.0106478538129935","400"
"5517",12,"Two-stage Ensemble Mean GM","exp2","AF","DurProb1","0.000123065875917887","400"
"5518",13,"Two-stage Ensemble Mean GM","exp2","AF","DurProb1","0.00259478936006977","400"
"5519",14,"Two-stage Ensemble Mean GM","exp2","AF","DurProb1","0.00760064581516977","400"
"5520",15,"Two-stage Ensemble Mean GM","exp2","AF","DurProb1","0.000672594590993374","400"
"5521",1,"Two-stage Ensemble Mean GM","exp2","DF","DurProb2","0.0863422718399823","600"
"5522",2,"Two-stage Ensemble Mean GM","exp2","DF","DurProb2","0.26064572839657","600"
"5523",3,"Two-stage Ensemble Mean GM","exp2","DF","DurProb2","0.0778550861027905","600"
"5524",4,"Two-stage Ensemble Mean GM","exp2","DF","DurProb2","0.0352011003182772","600"
"5525",5,"Two-stage Ensemble Mean GM","exp2","DF","DurProb2","0.0135898574850567","600"
"5526",6,"Two-stage Ensemble Mean GM","exp2","DF","DurProb2","0.00907285316823407","600"
"5527",7,"Two-stage Ensemble Mean GM","exp2","DF","DurProb2","0.0851381820338141","600"
"5528",8,"Two-stage Ensemble Mean GM","exp2","DF","DurProb2","0.0420961089987303","600"
"5529",9,"Two-stage Ensemble Mean GM","exp2","DF","DurProb2","0.0649216273587303","600"
"5530",10,"Two-stage Ensemble Mean GM","exp2","DF","DurProb2","0.517657276909625","600"
"5531",11,"Two-stage Ensemble Mean GM","exp2","DF","DurProb2","0.1128410145459","600"
"5532",12,"Two-stage Ensemble Mean GM","exp2","DF","DurProb2","0.0102006988231396","600"
"5533",13,"Two-stage Ensemble Mean GM","exp2","DF","DurProb2","0.169877152041505","600"
"5534",14,"Two-stage Ensemble Mean GM","exp2","DF","DurProb2","0.217411922413636","600"
"5535",15,"Two-stage Ensemble Mean GM","exp2","DF","DurProb2","0.0153516339184443","600"
"5536",1,"Two-stage Ensemble Mean GM","exp2","AF","DurProb2","0.0258868543429765","600"
"5537",2,"Two-stage Ensemble Mean GM","exp2","AF","DurProb2","0.0886162490228898","600"
"5538",3,"Two-stage Ensemble Mean GM","exp2","AF","DurProb2","0.0468170637008699","600"
"5539",4,"Two-stage Ensemble Mean GM","exp2","AF","DurProb2","0.00396564874717167","600"
"5540",5,"Two-stage Ensemble Mean GM","exp2","AF","DurProb2","0.0108570811831569","600"
"5541",6,"Two-stage Ensemble Mean GM","exp2","AF","DurProb2","0.00339283226296373","600"
"5542",7,"Two-stage Ensemble Mean GM","exp2","AF","DurProb2","0.0184197585144086","600"
"5543",8,"Two-stage Ensemble Mean GM","exp2","AF","DurProb2","0.0532384392755884","600"
"5544",9,"Two-stage Ensemble Mean GM","exp2","AF","DurProb2","0.0338721352916303","600"
"5545",10,"Two-stage Ensemble Mean GM","exp2","AF","DurProb2","0.383414957058368","600"
"5546",11,"Two-stage Ensemble Mean GM","exp2","AF","DurProb2","0.0444957936786105","600"
"5547",12,"Two-stage Ensemble Mean GM","exp2","AF","DurProb2","0.0020930934963092","600"
"5548",13,"Two-stage Ensemble Mean GM","exp2","AF","DurProb2","0.0107456283469161","600"
"5549",14,"Two-stage Ensemble Mean GM","exp2","AF","DurProb2","0.0456724846507325","600"
"5550",15,"Two-stage Ensemble Mean GM","exp2","AF","DurProb2","0.0058930638962369","600"
"5551",1,"Two-stage Ensemble Mean GM","exp2","DF","DurProb3","0.594806762530768","800"
"5552",2,"Two-stage Ensemble Mean GM","exp2","DF","DurProb3","0.737461737942223","800"
"5553",3,"Two-stage Ensemble Mean GM","exp2","DF","DurProb3","0.485509247711135","800"
"5554",4,"Two-stage Ensemble Mean GM","exp2","DF","DurProb3","0.448876387097763","800"
"5555",5,"Two-stage Ensemble Mean GM","exp2","DF","DurProb3","0.106712284620038","800"
"5556",6,"Two-stage Ensemble Mean GM","exp2","DF","DurProb3","0.0474700045807435","800"
"5557",7,"Two-stage Ensemble Mean GM","exp2","DF","DurProb3","0.505814006875807","800"
"5558",8,"Two-stage Ensemble Mean GM","exp2","DF","DurProb3","0.43101936743798","800"
"5559",9,"Two-stage Ensemble Mean GM","exp2","DF","DurProb3","0.534658717194797","800"
"5560",10,"Two-stage Ensemble Mean GM","exp2","DF","DurProb3","0.65593493692785","800"
"5561",11,"Two-stage Ensemble Mean GM","exp2","DF","DurProb3","0.434807380599033","800"
"5562",12,"Two-stage Ensemble Mean GM","exp2","DF","DurProb3","0.229924391901453","800"
"5563",13,"Two-stage Ensemble Mean GM","exp2","DF","DurProb3","0.69452337742948","800"
"5564",14,"Two-stage Ensemble Mean GM","exp2","DF","DurProb3","0.757275776632793","800"
"5565",15,"Two-stage Ensemble Mean GM","exp2","DF","DurProb3","0.159346153252474","800"
"5566",1,"Two-stage Ensemble Mean GM","exp2","AF","DurProb3","0.212877315970174","800"
"5567",2,"Two-stage Ensemble Mean GM","exp2","AF","DurProb3","0.335244109652662","800"
"5568",3,"Two-stage Ensemble Mean GM","exp2","AF","DurProb3","0.314265181487411","800"
"5569",4,"Two-stage Ensemble Mean GM","exp2","AF","DurProb3","0.0407418330353181","800"
"5570",5,"Two-stage Ensemble Mean GM","exp2","AF","DurProb3","0.0810770106015076","800"
"5571",6,"Two-stage Ensemble Mean GM","exp2","AF","DurProb3","0.0131494315152421","800"
"5572",7,"Two-stage Ensemble Mean GM","exp2","AF","DurProb3","0.107961673256982","800"
"5573",8,"Two-stage Ensemble Mean GM","exp2","AF","DurProb3","0.512749072399885","800"
"5574",9,"Two-stage Ensemble Mean GM","exp2","AF","DurProb3","0.316014697570099","800"
"5575",10,"Two-stage Ensemble Mean GM","exp2","AF","DurProb3","0.479407059875853","800"
"5576",11,"Two-stage Ensemble Mean GM","exp2","AF","DurProb3","0.167702687229401","800"
"5577",12,"Two-stage Ensemble Mean GM","exp2","AF","DurProb3","0.0345106845918125","800"
"5578",13,"Two-stage Ensemble Mean GM","exp2","AF","DurProb3","0.0433864128565374","800"
"5579",14,"Two-stage Ensemble Mean GM","exp2","AF","DurProb3","0.230209364956958","800"
"5580",15,"Two-stage Ensemble Mean GM","exp2","AF","DurProb3","0.0496211996262247","800"
"5581",1,"Two-stage Ensemble Mean GM","exp2","DF","DurProb4","0.957988070998814","1000"
"5582",2,"Two-stage Ensemble Mean GM","exp2","DF","DurProb4","0.957231762494538","1000"
"5583",3,"Two-stage Ensemble Mean GM","exp2","DF","DurProb4","0.913401627877333","1000"
"5584",4,"Two-stage Ensemble Mean GM","exp2","DF","DurProb4","0.947867154403226","1000"
"5585",5,"Two-stage Ensemble Mean GM","exp2","DF","DurProb4","0.50879999707877","1000"
"5586",6,"Two-stage Ensemble Mean GM","exp2","DF","DurProb4","0.213376267825267","1000"
"5587",7,"Two-stage Ensemble Mean GM","exp2","DF","DurProb4","0.918415572649348","1000"
"5588",8,"Two-stage Ensemble Mean GM","exp2","DF","DurProb4","0.928866418266429","1000"
"5589",9,"Two-stage Ensemble Mean GM","exp2","DF","DurProb4","0.950034457855615","1000"
"5590",10,"Two-stage Ensemble Mean GM","exp2","DF","DurProb4","0.772028907706","1000"
"5591",11,"Two-stage Ensemble Mean GM","exp2","DF","DurProb4","0.823103538902247","1000"
"5592",12,"Two-stage Ensemble Mean GM","exp2","DF","DurProb4","0.896374012704764","1000"
"5593",13,"Two-stage Ensemble Mean GM","exp2","DF","DurProb4","0.961918579418131","1000"
"5594",14,"Two-stage Ensemble Mean GM","exp2","DF","DurProb4","0.972251043440276","1000"
"5595",15,"Two-stage Ensemble Mean GM","exp2","DF","DurProb4","0.697381679431127","1000"
"5596",1,"Two-stage Ensemble Mean GM","exp2","AF","DurProb4","0.733500510430713","1000"
"5597",2,"Two-stage Ensemble Mean GM","exp2","AF","DurProb4","0.723427418472598","1000"
"5598",3,"Two-stage Ensemble Mean GM","exp2","AF","DurProb4","0.810467607704733","1000"
"5599",4,"Two-stage Ensemble Mean GM","exp2","AF","DurProb4","0.311804322395375","1000"
"5600",5,"Two-stage Ensemble Mean GM","exp2","AF","DurProb4","0.414939042207477","1000"
"5601",6,"Two-stage Ensemble Mean GM","exp2","AF","DurProb4","0.0495671793690557","1000"
"5602",7,"Two-stage Ensemble Mean GM","exp2","AF","DurProb4","0.438383340991208","1000"
"5603",8,"Two-stage Ensemble Mean GM","exp2","AF","DurProb4","0.951675309330145","1000"
"5604",9,"Two-stage Ensemble Mean GM","exp2","AF","DurProb4","0.858927196446077","1000"
"5605",10,"Two-stage Ensemble Mean GM","exp2","AF","DurProb4","0.576944244121595","1000"
"5606",11,"Two-stage Ensemble Mean GM","exp2","AF","DurProb4","0.465766255228481","1000"
"5607",12,"Two-stage Ensemble Mean GM","exp2","AF","DurProb4","0.378548129549295","1000"
"5608",13,"Two-stage Ensemble Mean GM","exp2","AF","DurProb4","0.159218555665181","1000"
"5609",14,"Two-stage Ensemble Mean GM","exp2","AF","DurProb4","0.651412110887677","1000"
"5610",15,"Two-stage Ensemble Mean GM","exp2","AF","DurProb4","0.315006464035112","1000"
"5611",1,"Two-stage Ensemble Mean GM","exp2","DF","DurProb5","0.99718476672049","1200"
"5612",2,"Two-stage Ensemble Mean GM","exp2","DF","DurProb5","0.994423946074724","1200"
"5613",3,"Two-stage Ensemble Mean GM","exp2","DF","DurProb5","0.991589002019305","1200"
"5614",4,"Two-stage Ensemble Mean GM","exp2","DF","DurProb5","0.997542254241087","1200"
"5615",5,"Two-stage Ensemble Mean GM","exp2","DF","DurProb5","0.899815808792075","1200"
"5616",6,"Two-stage Ensemble Mean GM","exp2","DF","DurProb5","0.59619549295362","1200"
"5617",7,"Two-stage Ensemble Mean GM","exp2","DF","DurProb5","0.991987964156079","1200"
"5618",8,"Two-stage Ensemble Mean GM","exp2","DF","DurProb5","0.995576999523319","1200"
"5619",9,"Two-stage Ensemble Mean GM","exp2","DF","DurProb5","0.996831968291673","1200"
"5620",10,"Two-stage Ensemble Mean GM","exp2","DF","DurProb5","0.857462887940548","1200"
"5621",11,"Two-stage Ensemble Mean GM","exp2","DF","DurProb5","0.9656864299195","1200"
"5622",12,"Two-stage Ensemble Mean GM","exp2","DF","DurProb5","0.996025513824869","1200"
"5623",13,"Two-stage Ensemble Mean GM","exp2","DF","DurProb5","0.996449301875226","1200"
"5624",14,"Two-stage Ensemble Mean GM","exp2","DF","DurProb5","0.997465016737967","1200"
"5625",15,"Two-stage Ensemble Mean GM","exp2","DF","DurProb5","0.965537797954356","1200"
"5626",1,"Two-stage Ensemble Mean GM","exp2","AF","DurProb5","0.965529741851637","1200"
"5627",2,"Two-stage Ensemble Mean GM","exp2","AF","DurProb5","0.931350050628219","1200"
"5628",3,"Two-stage Ensemble Mean GM","exp2","AF","DurProb5","0.975549653998467","1200"
