"","NSub","model","exp","cond","DurID","Prob","Dur"
"1985",5,"model4","exp1","PS","DurProb1","0.0831274181969655","400"
"1986",6,"model4","exp1","PS","DurProb1","0.0044485443347396","400"
"1987",7,"model4","exp1","PS","DurProb1","0.00105866509804635","400"
"1988",8,"model4","exp1","PS","DurProb1","0.000410876655745412","400"
"1989",9,"model4","exp1","PS","DurProb1","0.00034368943938894","400"
"1990",10,"model4","exp1","PS","DurProb1","0.000641691396166934","400"
"1991",11,"model4","exp1","PS","DurProb1","0.0472926557671115","400"
"1992",12,"model4","exp1","PS","DurProb1","9.2331841154704e-05","400"
"1993",13,"model4","exp1","PS","DurProb1","7.48916244805019e-06","400"
"1994",14,"model4","exp1","PS","DurProb1","0.00312619036961819","400"
"1995",15,"model4","exp1","PS","DurProb1","3.18011897637304e-06","400"
"1996",1,"model4","exp1","NS","DurProb1","8.57885142313544e-08","400"
"1997",2,"model4","exp1","NS","DurProb1","7.06342783958852e-06","400"
"1998",3,"model4","exp1","NS","DurProb1","0.00142694815080724","400"
"1999",4,"model4","exp1","NS","DurProb1","0.000233882930603808","400"
"2000",5,"model4","exp1","NS","DurProb1","0.0123579097209524","400"
"2001",6,"model4","exp1","NS","DurProb1","0.000268433141515364","400"
"2002",7,"model4","exp1","NS","DurProb1","2.82096256079454e-05","400"
"2003",8,"model4","exp1","NS","DurProb1","7.01234566209306e-06","400"
"2004",9,"model4","exp1","NS","DurProb1","4.70296401027248e-06","400"
"2005",10,"model4","exp1","NS","DurProb1","9.82454527476686e-06","400"
"2006",11,"model4","exp1","NS","DurProb1","0.00331644670364587","400"
"2007",12,"model4","exp1","NS","DurProb1","4.47981604025958e-07","400"
"2008",13,"model4","exp1","NS","DurProb1","1.90728009473651e-08","400"
"2009",14,"model4","exp1","NS","DurProb1","9.71402163880145e-05","400"
"2010",15,"model4","exp1","NS","DurProb1","6.05097463645827e-09","400"
"2011",1,"model4","exp1","PS","DurProb2","0.000986717460555598","504"
"2012",2,"model4","exp1","PS","DurProb2","0.00700260662219698","504"
"2013",3,"model4","exp1","PS","DurProb2","0.110202257329326","504"
"2014",4,"model4","exp1","PS","DurProb2","0.0824113532395849","504"
"2015",5,"model4","exp1","PS","DurProb2","0.31476031353222","504"
"2016",6,"model4","exp1","PS","DurProb2","0.0428270663733362","504"
"2017",7,"model4","exp1","PS","DurProb2","0.0202594027386328","504"
"2018",8,"model4","exp1","PS","DurProb2","0.0114158445578676","504"
"2019",9,"model4","exp1","PS","DurProb2","0.0114422428121472","504"
"2020",10,"model4","exp1","PS","DurProb2","0.019339871830275","504"
"2021",11,"model4","exp1","PS","DurProb2","0.312463418582032","504"
"2022",12,"model4","exp1","PS","DurProb2","0.00721599442514166","504"
"2023",13,"model4","exp1","PS","DurProb2","0.000998566280328591","504"
"2024",14,"model4","exp1","PS","DurProb2","0.0512675024360797","504"
"2025",15,"model4","exp1","PS","DurProb2","0.000538655093817603","504"
"2026",1,"model4","exp1","NS","DurProb2","0.00881888139153687","730"
"2027",2,"model4","exp1","NS","DurProb2","0.0345206949272004","730"
"2028",3,"model4","exp1","NS","DurProb2","0.261189339138619","730"
"2029",4,"model4","exp1","NS","DurProb2","0.266726325502871","730"
"2030",5,"model4","exp1","NS","DurProb2","0.517241409952832","730"
"2031",6,"model4","exp1","NS","DurProb2","0.129626108384007","730"
"2032",7,"model4","exp1","NS","DurProb2","0.0888370282766059","730"
"2033",8,"model4","exp1","NS","DurProb2","0.0617885013469606","730"
"2034",9,"model4","exp1","NS","DurProb2","0.0676431954273891","730"
"2035",10,"model4","exp1","NS","DurProb2","0.105410653413195","730"
"2036",11,"model4","exp1","NS","DurProb2","0.590772523437751","730"
"2037",12,"model4","exp1","NS","DurProb2","0.0662709289402293","730"
"2038",13,"model4","exp1","NS","DurProb2","0.0126946595375004","730"
"2039",14,"model4","exp1","NS","DurProb2","0.192758013409898","730"
"2040",15,"model4","exp1","NS","DurProb2","0.00779196342606206","730"
"2041",1,"model4","exp1","PS","DurProb3","0.0276949789354488","636"
"2042",2,"model4","exp1","PS","DurProb3","0.0778639526437657","636"
"2043",3,"model4","exp1","PS","DurProb3","0.381173287192929","636"
"2044",4,"model4","exp1","PS","DurProb3","0.432691511353585","636"
"2045",5,"model4","exp1","PS","DurProb3","0.626522289168365","636"
"2046",6,"model4","exp1","PS","DurProb3","0.219650968927705","636"
"2047",7,"model4","exp1","PS","DurProb3","0.181379580594589","636"
"2048",8,"model4","exp1","PS","DurProb3","0.142015133061289","636"
"2049",9,"model4","exp1","PS","DurProb3","0.160857058139591","636"
"2050",10,"model4","exp1","PS","DurProb3","0.232855253831384","636"
"2051",11,"model4","exp1","PS","DurProb3","0.726904959099824","636"
"2052",12,"model4","exp1","PS","DurProb3","0.191674839017492","636"
"2053",13,"model4","exp1","PS","DurProb3","0.0473522779255534","636"
"2054",14,"model4","exp1","PS","DurProb3","0.343973527279414","636"
"2055",15,"model4","exp1","PS","DurProb3","0.0314110162748403","636"
"2056",1,"model4","exp1","NS","DurProb3","0.264128340331818","992"
"2057",2,"model4","exp1","NS","DurProb3","0.354239367998141","992"
"2058",3,"model4","exp1","NS","DurProb3","0.673591883482701","992"
"2059",4,"model4","exp1","NS","DurProb3","0.792726833290622","992"
"2060",5,"model4","exp1","NS","DurProb3","0.816619113073045","992"
"2061",6,"model4","exp1","NS","DurProb3","0.529584133235059","992"
"2062",7,"model4","exp1","NS","DurProb3","0.569674957268865","992"
"2063",8,"model4","exp1","NS","DurProb3","0.551867037526503","992"
"2064",9,"model4","exp1","NS","DurProb3","0.613934470831022","992"
"2065",10,"model4","exp1","NS","DurProb3","0.704383783828832","992"
"2066",11,"model4","exp1","NS","DurProb3","0.909804867658624","992"
"2067",12,"model4","exp1","NS","DurProb3","0.766309505641421","992"
"2068",13,"model4","exp1","NS","DurProb3","0.48570995025981","992"
"2069",14,"model4","exp1","NS","DurProb3","0.744053201584995","992"
"2070",15,"model4","exp1","NS","DurProb3","0.415681354195194","992"
"2071",1,"model4","exp1","PS","DurProb4","0.283511892447997","800"
"2072",2,"model4","exp1","PS","DurProb4","0.370880760082055","800"
"2073",3,"model4","exp1","PS","DurProb4","0.683738474839479","800"
"2074",4,"model4","exp1","PS","DurProb4","0.802737291187985","800"
"2075",5,"model4","exp1","PS","DurProb4","0.822178833163144","800"
"2076",6,"model4","exp1","PS","DurProb4","0.542850085406652","800"
"2077",7,"model4","exp1","PS","DurProb4","0.586452424863609","800"
"2078",8,"model4","exp1","PS","DurProb4","0.570882200260871","800"
"2079",9,"model4","exp1","PS","DurProb4","0.633045726120821","800"
"2080",10,"model4","exp1","PS","DurProb4","0.720624262933611","800"
"2081",11,"model4","exp1","PS","DurProb4","0.913924829879384","800"
"2082",12,"model4","exp1","PS","DurProb4","0.783923505688826","800"
"2083",13,"model4","exp1","PS","DurProb4","0.514031652088126","800"
"2084",14,"model4","exp1","PS","DurProb4","0.756403008193096","800"
"2085",15,"model4","exp1","PS","DurProb4","0.444805825693958","800"
"2086",1,"model4","exp1","NS","DurProb4","0.681578612447561","1200"
"2087",2,"model4","exp1","NS","DurProb4","0.672231764781874","1200"
"2088",3,"model4","exp1","NS","DurProb4","0.82871308961628","1200"
"2089",4,"model4","exp1","NS","DurProb4","0.922563598152148","1200"
"2090",5,"model4","exp1","NS","DurProb4","0.898587465566053","1200"
"2091",6,"model4","exp1","NS","DurProb4","0.749390127560679","1200"
"2092",7,"model4","exp1","NS","DurProb4","0.82350500894525","1200"
"2093",8,"model4","exp1","NS","DurProb4","0.835143634387769","1200"
"2094",9,"model4","exp1","NS","DurProb4","0.87598232459954","1200"
"2095",10,"model4","exp1","NS","DurProb4","0.910551072917614","1200"
"2096",11,"model4","exp1","NS","DurProb4","0.962678807512749","1200"
"2097",12,"model4","exp1","NS","DurProb4","0.954294498617237","1200"
"2098",13,"model4","exp1","NS","DurProb4","0.882662138744438","1200"
"2099",14,"model4","exp1","NS","DurProb4","0.906717540855852","1200"
"2100",15,"model4","exp1","NS","DurProb4","0.86245164856197","1200"
"2101",1,"model4","exp1","PS","DurProb5","0.764687408454774","1008"
"2102",2,"model4","exp1","PS","DurProb5","0.736264509918814","1008"
"2103",3,"model4","exp1","PS","DurProb5","0.855172452094753","1008"
"2104",4,"model4","exp1","PS","DurProb5","0.93953813079981","1008"
"2105",5,"model4","exp1","PS","DurProb5","0.912336070827052","1008"
"2106",6,"model4","exp1","PS","DurProb5","0.789809060573668","1008"
"2107",7,"model4","exp1","PS","DurProb5","0.862335900551514","1008"
"2108",8,"model4","exp1","PS","DurProb5","0.875797208746918","1008"
"2109",9,"model4","exp1","PS","DurProb5","0.909170792134292","1008"
"2110",10,"model4","exp1","PS","DurProb5","0.934619308104407","1008"
"2111",11,"model4","exp1","PS","DurProb5","0.969812941358845","1008"
"2112",12,"model4","exp1","PS","DurProb5","0.969868430679218","1008"
"2113",13,"model4","exp1","PS","DurProb5","0.924356682721586","1008"
"2114",14,"model4","exp1","PS","DurProb5","0.928004218622452","1008"
"2115",15,"model4","exp1","PS","DurProb5","0.912509330882015","1008"
"2116",1,"model4","exp1","NS","DurProb5","0.857655038509345","1366"
"2117",2,"model4","exp1","NS","DurProb5","0.814965797757541","1366"
"2118",3,"model4","exp1","NS","DurProb5","0.887988885802713","1366"
"2119",4,"model4","exp1","NS","DurProb5","0.958363112740679","1366"
"2120",5,"model4","exp1","NS","DurProb5","0.929588334835878","1366"
"2121",6,"model4","exp1","NS","DurProb5","0.840444173295343","1366"
"2122",7,"model4","exp1","NS","DurProb5","0.906394994529454","1366"
"2123",8,"model4","exp1","NS","DurProb5","0.919990768577436","1366"
"2124",9,"model4","exp1","NS","DurProb5","0.943698415064901","1366"
"2125",10,"model4","exp1","NS","DurProb5","0.959378474213582","1366"
"2126",11,"model4","exp1","NS","DurProb5","0.977996805593695","1366"
"2127",12,"model4","exp1","NS","DurProb5","0.98388300949791","1366"
"2128",13,"model4","exp1","NS","DurProb5","0.961599498797075","1366"
"2129",14,"model4","exp1","NS","DurProb5","0.951375071091696","1366"
"2130",15,"model4","exp1","NS","DurProb5","0.956774588701468","1366"
"2131",1,"model4","exp1","PS","DurProb6","0.945282803008566","1270"
"2132",2,"model4","exp1","PS","DurProb6","0.905555532913416","1270"
"2133",3,"model4","exp1","PS","DurProb6","0.929102875185399","1270"
"2134",4,"model4","exp1","PS","DurProb6","0.978257800111259","1270"
"2135",5,"model4","exp1","PS","DurProb6","0.951948854955336","1270"
"2136",6,"model4","exp1","PS","DurProb6","0.903593138805873","1270"
"2137",7,"model4","exp1","PS","DurProb6","0.953181109135001","1270"
"2138",8,"model4","exp1","PS","DurProb6","0.963614579769689","1270"
"2139",9,"model4","exp1","PS","DurProb6","0.975841121298558","1270"
"2140",10,"model4","exp1","PS","DurProb6","0.982339259545584","1270"
"2141",11,"model4","exp1","PS","DurProb6","0.987234702547955","1270"
"2142",12,"model4","exp1","PS","DurProb6","0.994533492996254","1270"
"2143",13,"model4","exp1","PS","DurProb6","0.988394518760694","1270"
"2144",14,"model4","exp1","PS","DurProb6","0.975536694047986","1270"
"2145",15,"model4","exp1","PS","DurProb6","0.987641252610089","1270"
"2146",1,"model4","exp1","NS","DurProb6","0.920272932319256","1496"
"2147",2,"model4","exp1","NS","DurProb6","0.876828099453623","1496"
"2148",3,"model4","exp1","NS","DurProb6","0.915333930270068","1496"
"2149",4,"model4","exp1","NS","DurProb6","0.972075343074503","1496"
"2150",5,"model4","exp1","NS","DurProb6","0.944321553008164","1496"
"2151",6,"model4","exp1","NS","DurProb6","0.882590835466678","1496"
"2152",7,"model4","exp1","NS","DurProb6","0.938718366211492","1496"
"2153",8,"model4","exp1","NS","DurProb6","0.950599720766768","1496"
"2154",9,"model4","exp1","NS","DurProb6","0.966493474628391","1496"
"2155",10,"model4","exp1","NS","DurProb6","0.975652283196276","1496"
"2156",11,"model4","exp1","NS","DurProb6","0.984267204577711","1496"
"2157",12,"model4","exp1","NS","DurProb6","0.991719981280388","1496"
"2158",13,"model4","exp1","NS","DurProb6","0.981585033469656","1496"
"2159",14,"model4","exp1","NS","DurProb6","0.968115479062546","1496"
"2160",15,"model4","exp1","NS","DurProb6","0.979954208497484","1496"
"2161",1,"model4","exp1","PS","DurProb7","0.984858644469638","1600"
"2162",2,"model4","exp1","PS","DurProb7","0.962299249307138","1600"
"2163",3,"model4","exp1","PS","DurProb7","0.961044503760598","1600"
"2164",4,"model4","exp1","PS","DurProb7","0.990530213882724","1600"
"2165",5,"model4","exp1","PS","DurProb7","0.970604181507088","1600"
"2166",6,"model4","exp1","PS","DurProb7","0.950878649271585","1600"
"2167",7,"model4","exp1","PS","DurProb7","0.981087194708662","1600"
"2168",8,"model4","exp1","PS","DurProb7","0.986959645162537","1600"
"2169",9,"model4","exp1","PS","DurProb7","0.991883223522114","1600"
"2170",10,"model4","exp1","PS","DurProb7","0.993920416678482","1600"
"2171",11,"model4","exp1","PS","DurProb7","0.993601466640611","1600"
"2172",12,"model4","exp1","PS","DurProb7","0.998611349185137","1600"
"2173",13,"model4","exp1","PS","DurProb7","0.997490690184888","1600"
"2174",14,"model4","exp1","PS","DurProb7","0.989869206990951","1600"
"2175",15,"model4","exp1","PS","DurProb7","0.997519407767564","1600"
"2176",1,"model4","exp1","NS","DurProb7","0.947354273010183","1600"
"2177",2,"model4","exp1","NS","DurProb7","0.908100134805233","1600"
"2178",3,"model4","exp1","NS","DurProb7","0.930374054047505","1600"
"2179",4,"model4","exp1","NS","DurProb7","0.978802958784387","1600"
"2180",5,"model4","exp1","NS","DurProb7","0.952662539373251","1600"
"2181",6,"model4","exp1","NS","DurProb7","0.905519263745539","1600"
"2182",7,"model4","exp1","NS","DurProb7","0.954448457890116","1600"
"2183",8,"model4","exp1","NS","DurProb7","0.964730295080553","1600"
"2184",9,"model4","exp1","NS","DurProb7","0.97663105975087","1600"
"2185",10,"model4","exp1","NS","DurProb7","0.982905514248795","1600"
"2186",11,"model4","exp1","NS","DurProb7","0.987502133763146","1600"
"2187",12,"model4","exp1","NS","DurProb7","0.994758602888695","1600"
"2188",13,"model4","exp1","NS","DurProb7","0.988925742410005","1600"
"2189",14,"model4","exp1","NS","DurProb7","0.976186034903689","1600"
"2190",15,"model4","exp1","NS","DurProb7","0.988233469164083","1600"
"2191",1,"model4","exp2","DF","DurProb1","0.000513476457692931","400"
"2192",2,"model4","exp2","DF","DurProb1","0.0139564858801849","400"
"2193",3,"model4","exp2","DF","DurProb1","0.00137631105826748","400"
"2194",4,"model4","exp2","DF","DurProb1","3.50699357841551e-05","400"
"2195",5,"model4","exp2","DF","DurProb1","8.53548953609722e-05","400"
"2196",6,"model4","exp2","DF","DurProb1","2.15254305711515e-05","400"
"2197",7,"model4","exp2","DF","DurProb1","0.00072138562820846","400"
"2198",8,"model4","exp2","DF","DurProb1","0.000281656589085824","400"
"2199",9,"model4","exp2","DF","DurProb1","0.00023110606046611","400"
"2200",10,"model4","exp2","DF","DurProb1","0.323836436268814","400"
"2201",11,"model4","exp2","DF","DurProb1","0.00274816528196532","400"
"2202",12,"model4","exp2","DF","DurProb1","2.72304850175771e-06","400"
"2203",13,"model4","exp2","DF","DurProb1","0.000131384767713417","400"
"2204",14,"model4","exp2","DF","DurProb1","0.00130794535439145","400"
"2205",15,"model4","exp2","DF","DurProb1","5.49108045327531e-05","400"
"2206",1,"model4","exp2","AF","DurProb1","6.15544706997793e-08","400"
"2207",2,"model4","exp2","AF","DurProb1","3.67458750315353e-05","400"
"2208",3,"model4","exp2","AF","DurProb1","3.35851249227903e-07","400"
"2209",4,"model4","exp2","AF","DurProb1","3.4821833101998e-10","400"
"2210",5,"model4","exp2","AF","DurProb1","3.18712526008458e-09","400"
"2211",6,"model4","exp2","AF","DurProb1","1.07480235386612e-09","400"
"2212",7,"model4","exp2","AF","DurProb1","1.49189052605142e-07","400"
"2213",8,"model4","exp2","AF","DurProb1","1.13738620101951e-08","400"
"2214",9,"model4","exp2","AF","DurProb1","1.05078015011819e-08","400"
"2215",10,"model4","exp2","AF","DurProb1","0.0887841649150537","400"
"2216",11,"model4","exp2","AF","DurProb1","2.85462876941588e-06","400"
"2217",12,"model4","exp2","AF","DurProb1","1.89846691558647e-12","400"
"2218",13,"model4","exp2","AF","DurProb1","1.26669081765027e-08","400"
"2219",14,"model4","exp2","AF","DurProb1","3.26332381620895e-07","400"
"2220",15,"model4","exp2","AF","DurProb1","1.04275446967502e-09","400"
"2221",1,"model4","exp2","DF","DurProb2","0.174495981294024","600"
"2222",2,"model4","exp2","DF","DurProb2","0.428339701466988","600"
"2223",3,"model4","exp2","DF","DurProb2","0.261043117801167","600"
"2224",4,"model4","exp2","DF","DurProb2","0.0705618176075552","600"
"2225",5,"model4","exp2","DF","DurProb2","0.0709899440871348","600"
"2226",6,"model4","exp2","DF","DurProb2","0.0156270118458823","600"
"2227",7,"model4","exp2","DF","DurProb2","0.17117477558174","600"
"2228",8,"model4","exp2","DF","DurProb2","0.193160720785356","600"
"2229",9,"model4","exp2","DF","DurProb2","0.153608797008551","600"
"2230",10,"model4","exp2","DF","DurProb2","0.580636520574497","600"
"2231",11,"model4","exp2","DF","DurProb2","0.212084552719321","600"
"2232",12,"model4","exp2","DF","DurProb2","0.0334738639071046","600"
"2233",13,"model4","exp2","DF","DurProb2","0.0588247658540646","600"
"2234",14,"model4","exp2","DF","DurProb2","0.248539730873736","600"
"2235",15,"model4","exp2","DF","DurProb2","0.0716260493074104","600"
"2236",1,"model4","exp2","AF","DurProb2","0.000513476457692931","600"
"2237",2,"model4","exp2","AF","DurProb2","0.0139564858801849","600"
"2238",3,"model4","exp2","AF","DurProb2","0.00137631105826748","600"
"2239",4,"model4","exp2","AF","DurProb2","3.50699357841551e-05","600"
"2240",5,"model4","exp2","AF","DurProb2","8.53548953609722e-05","600"
"2241",6,"model4","exp2","AF","DurProb2","2.15254305711515e-05","600"
"2242",7,"model4","exp2","AF","DurProb2","0.00072138562820846","600"
"2243",8,"model4","exp2","AF","DurProb2","0.000281656589085824","600"
